SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.1,10,-0.05595115,-0.918195,0.0180596,-1.90134466,-15.36169951,7.08446117,-41.41449738,0.935399,-105.1154633,-4.15794458,3.10940504,-0.14419645,0.99894138,0.03710119,-0.01715931,0.00014911,0.11731916,0.03516669,-0.0738939,0,0,0,0,1,1
1,0.1001,10,0.01718406,-1.04351473,-0.05640835,4.3683095,3.16797915,46.3080101,-54.80853653,-14.3131975,-83.48435974,0.8014695,-1.38514156,-3.81018414,0.99911119,-0.0061968,0.01103314,0.03309137,0.01711967,-0.08091515,0.04178184,0,0,0,0,1,1
3,0.1099,11,1.01693939,0.16611975,0.14695471,-4.15450087,6.99694104,4.08611919,-10.01338409,75.38731384,-63.89944458,-4.17131561,-1.9011971,4.94709539,0.99811597,0.03516496,0.01684511,-0.04119503,0.01755407,-0.09196758,0.03864673,0,0,0,0,1,1
5,0.11,11,0.99783617,0.1443103,0.11940187,-9.58313097,3.7087183,-6.18444104,-19.4971119,71.7334137,-85.47108405,1.94966018,4.40160601,-1.45364513,0.99887449,-0.01781899,-0.03803117,0.01104489,0.06766117,-0.11494916,0.0500676,0,0,0,0,1,1
1,0.11,11,-0.01756418,-0.88579541,0.01089819,0.44399197,-30.65735145,11.68444633,-41.16834106,0.76001167,-105.5539311,-4.19756831,1.98011137,-0.44931491,0.99895507,0.0373797,-0.01613101,0.00194194,0.14870796,0.01660101,-0.11617706,0,0,0,0,1,1
1,0.1101,11,-0.10610806,-1.0479641,-0.074937,1.97613597,-1.1014657,45.64801933,-55.80139487,-16.66179466,-83.17973938,0.83073306,-1.84093161,-3.84486146,0.99910986,-0.00641157,0.01501778,0.03335565,0.14147438,-0.10011791,0.03657171,0,0,0,0,1,1
3,0.1199,11,1.03704619,0.14379346,0.14053681,-1.88387311,5.01081681,4.5316151,-10.37415886,75.70885468,-63.63636398,-4.11015718,-1.84891035,4.96906137,0.99811363,0.03569748,0.0164144,-0.0413914,0.00631714,-0.08118067,0.04718407,0,0,0,0,1,1
5,0.11,11,0.973014,0.15174804,0.11147319,-7.55169814,3.43171884,-6.15194407,-10.11800155,71.87957001,-85.16746368,1.91801013,4.31901193,-1.3851119,0.99891543,-0.01759461,-0.0374054,0.0114309,0.08116083,-0.11171401,0.01899371,0,0,0,0,1,1
1,0.11,11,0.05811051,-0.8696509,-0.03735338,4.08908319,-19.86998749,15.43615055,-41.31680511,0.11691487,-105.4661399,-4.19933357,1.81303309,-0.74947161,0.99897778,0.03733677,-0.01486051,0.00560978,0.06891107,-0.01018118,-0.1189109,0,0,0,0,1,1
1,0.1101,11,-0.18851471,-0.99515149,0.00677066,1.13367419,-11.14166143,44.50536346,-55.80139487,-16.66179466,-83.17973938,0.85018671,-3.18174941,-3.97997618,0.99896681,-0.00641708,0.01888193,0.03449716,0.11159339,-0.01816318,-0.01116301,0,0,0,0,1,1
3,0.1199,13,1.01861631,0.14398314,0.15610394,0.4996471,1.87564754,4.93415165,-10.37415886,75.70885468,-63.63636398,-5.31171848,-1.9606607,5.39000654,0.99754419,0.04505689,0.01795547,-0.0457574,0.00558061,-0.09148898,0.03918947,0,0,0,0,1,1
5,0.13,13,0.97044146,0.15461173,0.11137397,-6.13113369,3.49994611,-6.40861174,-10.11800155,71.87957001,-85.16746368,1.90973544,4.15411001,-1.33034815,0.9989531,-0.01740453,-0.03676507,0.0109363,0.07906361,-0.11147437,0.01559157,0,0,0,0,1,1
1,0.13,13,0.13688363,-0.88791557,-0.09356631,8.44736195,-16.41371871,15.89330006,-41.64834976,1.14001751,-105.5831604,-4.15136511,1.66148133,-1.01899767,0.99901016,0.03688151,-0.01353663,0.00801111,-0.01096401,-0.07798159,-0.10769091,0,0,0,0,1,1
1,0.1301,13,-0.13417961,-0.94395548,-0.01578495,0.14854654,-11.15351105,41.10589818,-54.80853653,-15.11946453,-83.33810343,0.34518449,-6.88355589,-6.87714434,0.99640554,0.00059841,0.06010616,0.05968934,0.13178313,-0.03811345,-0.07456546,0,0,0,0,1,1
3,0.1399,14,1.01638193,0.14850148,0.1687713,1.69300056,1.58001889,4.97754611,-19.73107338,75.4750061,-64.01636505,-5.31849098,-1.91113884,5.35777091,0.99756444,0.04514384,0.017514,-0.04549511,0.00815411,-0.09143581,0.01844117,0,0,0,0,1,1
5,0.14,14,0.96380371,0.15538194,0.19950485,-3.01985955,3.51483941,-6.64066114,-10.49108505,71.67494965,-86.01747345,0.83138304,3.33951831,-1.30684185,0.9993411,-0.00784583,-0.01898591,0.01033116,0.07190683,-0.0966119,0.017436,0,0,0,0,1,1
1,0.14,14,0.18449419,-0.90413435,-0.1194313,10.30716705,-14.71370338,15.6817894,-41.64834976,1.14001751,-105.5831604,-4.18393135,1.50131457,-1.17346599,0.99904151,0.03615013,-0.01111473,0.01030579,-0.05989777,-0.1059197,-0.08918741,0,0,0,0,1,1
1,0.1401,14,-0.30105409,-0.86668105,0.03671075,-1.37891519,-33.71190643,35.77975845,-56.09470749,-13.41711951,-81.98741676,0.34675017,-7.13578548,-7.11053613,0.99603403,0.00095955,0.06316681,0.06165301,0.14511911,0.01171871,-0.15193515,0,0,0,0,1,1
