SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.29,16,0.0516968,-1.00629103,0.0704222,0.09574288,1.08494925,0.0331769,-54.25314331,7.57088566,-101.1984787,0.10599609,0.88217384,-1.51319039,0.9998827,-0.00102654,-0.00768545,0.01321141,0.00297353,0.00275247,0.01010952,0,0,0,0,1,0
4,0.3,8,-0.03382934,-0.96871811,-0.18432313,-0.87607318,1.68202317,0.31236377,-28.29582024,-42.38526535,-69.57029724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.3,17,0.05175698,-1.00940347,0.07146977,0.14660482,1.27661943,0.10902392,-54.106987,7.80473518,-101.7246399,0.10814653,0.88022929,-1.50058949,0.99988431,-0.00104423,-0.00766835,0.01310159,0.00300694,0.00355586,0.01328319,0,0,0,0,1,0
4,0.31,9,-0.03180365,-0.96721607,-0.18710747,-0.48836973,1.99273479,0.34461051,-28.29582024,-42.38526535,-69.57029724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.31,18,0.04962993,-1.00874317,0.07040806,0.12528092,1.51958966,0.17000432,-54.39929962,7.48319197,-101.6369476,0.1102068,0.87751108,-1.48559999,0.9998861,-0.0010609,-0.00764454,0.01297092,0.00506072,0.00249669,0.01247227,0,0,0,0,1,0
4,0.32,10,-0.03168597,-0.9677332,-0.18931021,-0.57779843,2.09709191,0.27863842,-28.52966881,-41.62525558,-69.42414093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.32,19,0.05136163,-1.00956583,0.06843411,-0.05502336,1.63916111,0.12386843,-54.39929962,7.48319197,-101.6369476,0.11055478,0.8751756,-1.46932018,0.99988812,-0.00106259,-0.00762427,0.01282887,0.00331208,0.00045728,0.01323041,0,0,0,0,1,0
4,0.33,11,-0.031565,-0.97051424,-0.19074975,-0.77335328,2.16699553,0.19686709,-28.3835125,-41.42063522,-69.39491272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.33,10,0.18363638,-0.97730857,-0.09861766,-0.37416914,0.6401071,0.61673468,-44.98684692,-14.96638393,-94.06606293,0.46383536,1.60489035,0.53528661,0.99988317,-0.00398185,-0.01402349,-0.00461406,-0.00186019,0.00302711,-0.0007938,0,0,0,0,1,0
1,0.33,20,0.05491685,-1.00865245,0.06537168,-0.50250137,1.6339519,0.1097727,-54.13621521,7.65857935,-101.344635,0.07313277,0.88813466,-1.46607387,0.99988788,-0.00073729,-0.00774156,0.01279812,-0.00025653,-0.0023523,0.01225823,0,0,0,0,1,0
