SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
2,0.1501,15,-0.14668542,-0.97345483,-0.17863916,-0.60073113,2.62112331,-1.03587008,-59.48553085,-9.67553329,-88.16135406,-0.09698607,0.88338071,6.97019958,0.99812025,0.00131339,-0.00764316,-0.06079363,-0.00643052,-0.00201916,0.00039692,0,0,0,0,1,2
1,0.16,16,0.07761987,-0.99735779,0.07931065,-0.06684572,1.15495646,-0.86415374,-47.2084198,1.46156096,-99.23999023,0.09833968,-0.26336133,-0.09406032,0.99999666,-0.00085629,0.00229896,0.00081886,-0.01227132,0.00494448,0.00347379,0,0,0,0,1,2
4,0.16,16,0.05978915,-0.91653967,-0.38332507,1.06530786,0.66532642,-0.25556743,-23.53113174,-35.95439911,-71.47032928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0.16,16,0.00814997,-0.99890018,-0.04321633,-0.32869351,-0.77513605,0.71101665,-22.9465065,24.70038033,-77.08272552,-0.05014554,-1.20737815,-0.80619943,0.99991965,0.00051169,0.01053282,0.00703958,-0.00017422,0.00171707,-0.00012865,0,0,0,0,1,2
2,0.1601,16,-0.14242482,-0.97344345,-0.18108007,-0.6014576,2.24153161,-1.02285767,-59.48553085,-9.67553329,-88.16135406,-0.16684341,1.01101482,6.97196007,0.9981091,0.00198969,-0.00871779,-0.06081468,-0.00995393,-0.00399157,0.00010841,0,0,0,0,1,2
1,0.17,17,0.07193664,-1.00327718,0.08477803,0.05998086,1.06961656,-0.93744308,-46.53609848,1.28617358,-99.79537964,0.21926615,-0.24515361,-0.09435303,0.99999565,-0.00191169,0.00214094,0.00081929,-0.00597796,0.00942582,0.00936357,0,0,0,0,1,2
4,0.17,17,0.06058505,-0.91468954,-0.384947,1.43783557,0.60920578,0.06694872,-23.06343079,-36.18824768,-72.14264679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0.17,17,0.00642573,-1.00079453,-0.04635781,-0.11617231,-0.82698828,0.74603653,-22.74188805,24.78807259,-77.17041779,-0.05137178,-1.21520329,-0.81409705,0.99991846,0.0005236,0.01060099,0.00710863,0.0014738,-0.00129786,0.00185445,0,0,0,0,1,2
2,0.1701,17,-0.14517997,-0.97612131,-0.18105099,-0.76439881,1.34667933,-1.03164554,-59.51476288,-10.05553913,-88.89213562,-0.17613831,1.02358139,6.9819088,0.99810261,0.00207808,-0.00882213,-0.06090214,-0.0059674,-0.00253926,0.00319541,0,0,0,0,1,2
1,0.18,18,0.06202917,-1.00837934,0.08353744,0.01440335,0.56543338,-1.24968624,-47.26688004,1.37386727,-99.21075439,0.21983467,-0.23312567,-0.08778866,0.99999577,-0.00191685,0.00203587,0.00076219,0.00456551,0.00624449,0.01366148,0,0,0,0,1,2
3,0.18,18,0.00531959,-1.00156069,-0.0479282,-0.06490563,-0.47985899,0.68192661,-22.65419388,24.32037354,-76.81964111,-0.11455825,-1.22648156,-0.81454736,0.99991697,0.0010757,0.01069548,0.00711849,0.00245448,-0.00254524,0.00266024,0,0,0,0,1,2
4,0.18,18,0.06594698,-0.91431975,-0.38499811,1.86428142,0.48672247,0.23004915,-23.56036186,-36.01286316,-72.20111084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0.1801,18,-0.15179186,-0.97725624,-0.17182808,-0.62092841,1.22207987,-0.91231757,-59.66091537,-8.44782257,-88.86290741,-0.18384078,1.0347513,6.99109888,0.99809664,0.00215182,-0.00891516,-0.06098288,0.00084275,0.00688076,0.00380398,0,0,0,0,1,2
1,0.19,19,0.05573757,-1.01248097,0.0777505,0.15177567,-0.30162835,-1.43825793,-46.00993729,1.11078632,-99.35691071,0.22122453,-0.21855468,-0.08979276,0.99999607,-0.00192905,0.00190876,0.0007799,0.01133926,0.00014793,0.01688334,0,0,0,0,1,2
4,0.19,19,0.07069939,-0.9189651,-0.38352993,2.05851674,0.57062179,0.4019053,-23.41420555,-35.8082428,-71.93802643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0.19,19,0.00671412,-1.00648832,-0.05010568,-0.04694052,-0.39348266,0.71807122,-22.71265602,24.61268616,-76.73194885,-0.1150599,-1.23383582,-0.81813842,0.99991596,0.00108087,0.01075959,0.00714993,0.00102435,-0.00368125,0.00772245,0,0,0,0,1,2
