SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.18,18,0.11868022,-0.98932749,0.13930814,0.0956163,0.20476666,1.24362564,-46.09763336,2.04618526,-100.5261612,-2.38283038,-0.02327234,2.91026759,0.99946153,0.02078075,0.00073099,-0.02538443,0.00144471,-0.00166646,0.00604498,0,0,0,0,1,2
4,0.18,18,0.03742988,-0.89551574,-0.44699076,-0.2870155,-2.51208997,-1.24654984,-26.19117165,29.78661156,-110.9324722,4.86463642,1.10343111,0.90908843,0.99902457,-0.04235958,-0.00995679,-0.00751705,0.00041259,0.00182925,0.00143048,0,0,0,0,1,2
1,0.19,19,0.12238668,-0.99131554,0.1357203,0.3821094,0.29516935,1.0371933,-46.53609848,1.7831043,-100.6723175,-2.37892747,-0.0339727,2.91126609,0.99946201,0.02074433,0.00082363,-0.02539122,-0.00227385,-0.0056034,0.00777915,0,0,0,0,1,2
4,0.19,19,0.03728857,-0.896806,-0.44559789,-0.30647102,-2.70144367,-1.40592957,-26.19117165,29.78661156,-110.9324722,4.86043119,1.10388553,0.87869489,0.99902809,-0.04232552,-0.00994925,-0.00725228,0.00056615,0.00376267,0.00179442,0,0,0,0,1,2
1,0.2,20,0.12253843,-0.99431795,0.14104429,0.04431493,0.10007507,1.04988813,-46.53609848,1.7831043,-100.6723175,-2.37860036,-0.04450272,2.91073632,0.99946225,0.02073915,0.00091531,-0.0253847,-0.00213783,-0.00095817,0.01168949,0,0,0,0,1,2
4,0.2,20,0.03837816,-0.89600444,-0.44653854,-0.1667538,-2.7695086,-1.52796233,-26.24963379,29.87430573,-110.4647751,4.85757589,1.10512364,0.847121,0.99903095,-0.04230328,-0.0099482,-0.0069768,-0.00050994,0.00260741,0.00161739,0,0,0,0,1,2
1,0.21,21,0.11798134,-0.99202126,0.14623916,-0.88927877,0.38474542,0.85984474,-46.24378967,2.13387895,-100.5553894,-2.31806278,-0.10628159,2.91931581,0.99947107,0.02019734,0.00144225,-0.0254491,0.00183099,0.00436281,0.00983297,0,0,0,0,1,2
4,0.21,21,0.03801699,-0.89390391,-0.44538972,-0.20350665,-2.44000649,-1.5753752,-26.27886581,30.04969215,-110.6401596,4.85443544,1.10826254,0.81828541,0.99903357,-0.0422782,-0.00996474,-0.00672451,-0.00014786,0.00253884,-0.00078343,0,0,0,0,1,2
2,0.21,14,0.02205479,-0.99646431,-0.02761989,-0.16782448,-0.65869564,0.48888081,-51.47617722,-15.17100239,-88.16135406,-0.48230708,0.27665159,0.81629962,0.99996287,0.00422599,-0.00238417,-0.00713357,-0.00203238,-0.00374128,-0.00295973,0,0,0,0,1,2
1,0.22,22,0.11296811,-0.99132067,0.1515912,-0.95898306,0.17530116,0.99106741,-46.27301788,0.3215434,-100.1461563,-2.32758594,-0.11629046,2.92080808,0.99946898,0.02027815,0.00153192,-0.02546021,0.00598335,0.00901061,0.00948712,0,0,0,0,1,2
4,0.22,22,0.03608766,-0.89135367,-0.44629523,-0.25437367,-2.2855711,-1.39947164,-26.45425224,30.1081543,-110.9324722,4.85203505,1.07686472,0.79326022,0.99903846,-0.04226145,-0.00968164,-0.00651816,0.00164696,0.00049032,-0.00252752,0,0,0,0,1,2
