SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase2
2,0.29,28,0.08522123,-0.99605614,-0.01596407,0.00805702,0.00001652,-0.18032402,-50.5407753,-16.01870728,-86.17362976,-0.98455405,2.14585257,12.98220253,0.99336034,0.01065193,-0.01763315,-0.11318472,-0.00512878,0.0006898,-0.0003712,0,0,0,0,1,2
4,0.29,29,-0.07662939,-0.99186039,-0.05708762,0.29540449,0.55214739,0.2215369,-28.99736977,18.35720444,-100.0584641,0.02371056,-0.37840417,-0.45750335,0.99998665,-0.00019373,0.00330299,0.00399175,0.00080277,0.00301394,-0.00355693,0,0,0,0,1,2
1,0.3,26,0.07050278,-1.00318325,0.02253594,0.2444758,0.75100833,-0.49105912,-42.29757309,2.77696586,-110.2309265,-2.98899961,-5.24005413,6.43651915,0.99710691,0.02344723,0.04708717,-0.05487157,-0.00165835,0.00148175,0.00616868,0,0,0,0,1,2
4,0.3,30,-0.07631448,-0.99311799,-0.0558167,0.29602748,0.60370493,0.27446267,-29.1727562,17.94796753,-99.82460785,0.02618689,-0.38078782,-0.45112577,0.99998671,-0.00021544,0.00332387,0.00393602,0.00042284,0.00372857,-0.00240313,0,0,0,0,1,2
1,0.31,27,0.06387778,-1.00620592,0.02343199,0.17914616,0.1940807,-0.35533354,-42.03449249,2.13387895,-110.2601547,-2.9870472,-5.23656034,6.43822432,0.9971078,0.02343129,0.04705619,-0.05488808,0.00544318,0.00210949,0.00814721,0,0,0,0,1,2
2,0.31,29,0.08937202,-0.99274397,-0.01811057,-0.04257956,0.73532718,0.12600444,-50.19000244,-16.42794418,-86.0859375,-0.98372078,2.14514661,12.99454594,0.99334848,0.01064591,-0.01762671,-0.11329156,-0.00940858,-0.001471,-0.00350396,0,0,0,0,1,2
4,0.31,31,-0.07685814,-0.99382275,-0.05524027,0.27906388,0.62058163,0.32678592,-28.96813774,17.7725811,-100.3215408,0.0284845,-0.38367963,-0.44455662,0.99998695,-0.00023558,0.00334917,0.00387862,0.00087065,0.00430664,-0.00169785,0,0,0,0,1,2
1,0.32,28,0.0583781,-1.00494421,0.02466683,0.0217903,-0.08574246,-0.39901385,-41.7714119,2.39696002,-109.8216858,-2.93487811,-5.34261847,6.42270851,0.99708456,0.02293084,0.04795082,-0.05474847,0.0102718,0.00319428,0.00614563,0,0,0,0,1,2
2,0.32,30,0.09132928,-0.99289072,-0.01715001,0.04731353,0.57599586,0.28045589,-50.74539566,-16.39871407,-85.96901703,-0.98277843,2.14243793,13.00032711,0.99334329,0.01063596,-0.01760362,-0.11334138,-0.01139432,-0.0005176,-0.00327476,0,0,0,0,1,2
4,0.32,32,-0.07426026,-0.99609673,-0.05454805,0.27838042,0.48254275,0.25518483,-28.85121346,17.86027527,-99.94153595,0.03088178,-0.38593674,-0.43939811,0.99998701,-0.00025658,0.00336893,0.00383353,-0.00192227,0.00509209,0.00034469,0,0,0,0,1,2
1,0.33,29,0.06108234,-1.00557065,0.02379158,-0.14202729,0.068625,-0.27101368,-41.06986237,2.48465347,-110.1139984,-2.93622828,-5.33991146,6.42367029,0.99708486,0.02294354,0.04792811,-0.05475693,0.00631492,0.00160204,0.00722203,0,0,0,0,1,2
2,0.33,31,0.09040451,-0.99687433,-0.01635987,-0.38187236,0.59642285,0.32027796,-50.74539566,-16.39871407,-85.96901703,-0.9706049,2.24680018,12.99447155,0.99333197,0.01063242,-0.0185209,-0.11329444,-0.0098845,0.00022295,0.0006813,0,0,0,0,1,2
4,0.33,33,-0.07324611,-0.99804318,-0.05367134,0.29537025,0.2234076,0.16447724,-28.3835125,18.00643158,-100.7307816,0.03365067,-0.38744205,-0.43686703,0.99998701,-0.00028076,0.00338216,0.00381136,-0.00309468,0.00604043,0.00215996,0,0,0,0,1,2
1,0.34,30,0.06557941,-1.0050118,0.02000101,-0.46798527,0.36022604,-0.27512997,-41.06986237,2.48465347,-110.1139984,-2.94065237,-5.3372035,6.42804575,0.99708295,0.02298155,0.04790754,-0.05479382,0.00178485,-0.00207922,0.00711358,0,0,0,0,1,2
2,0.34,32,0.0871051,-0.99455941,-0.01867616,-0.27592164,0.18399802,0.20941095,-49.51768494,-17.36334419,-85.67670441,-0.97321534,2.24473906,12.99646473,0.99333012,0.01065334,-0.01850027,-0.11331202,-0.00532735,-0.00223807,-0.00172418,0,0,0,0,1,2
4,0.34,34,-0.06976159,-0.99667346,-0.05171291,0.59498316,0.05128148,0.09381545,-28.67582512,17.74334908,-100.6723175,0.1421002,-0.29474607,-0.44408834,0.99998844,-0.00123008,0.00257693,0.00387219,-0.00607821,0.00737929,0.00043483,0,0,0,0,1,2
1,0.35,31,0.0716263,-1.00475168,0.01760801,-0.44713825,0.16940784,-0.36878788,-42.06372452,2.30926633,-109.9093857,-2.9449842,-5.3335166,6.43051243,0.99708229,0.02302005,0.04787803,-0.05481438,-0.00419736,-0.00437192,0.00764549,0,0,0,0,1,2
2,0.35,33,0.08131173,-0.99812543,-0.01525426,-0.18673453,0.09736668,0.18995124,-50.21923447,-16.16486359,-86.05670929,-0.97501045,2.24285626,12.99754429,0.99332923,0.01066722,-0.01848208,-0.11332157,0.00058496,0.0012199,0.00159219,0,0,0,0,1,2
4,0.35,35,-0.06798519,-0.99665987,-0.05032485,0.59531432,-0.10463364,0.09149013,-28.67582512,17.74334908,-100.6723175,0.14812542,-0.29571187,-0.4446584,0.99998838,-0.00128261,0.00258556,0.00387701,-0.00663414,0.00731412,0.00020948,0,0,0,0,1,2
1,0.36,32,0.07493896,-1.00333631,0.01915941,-0.40710625,-0.09063097,-0.53432691,-41.97602844,2.98158431,-109.8509216,-2.94906282,-5.32812071,6.43037224,0.99708372,0.0230583,0.04783301,-0.05481279,-0.00759157,-0.00264054,0.0068861,0,0,0,0,1,2
2,0.36,34,0.07570949,-0.99850351,-0.01232903,-0.43575642,0.45864329,0.33671281,-50.48231506,-16.36948204,-86.49517822,-0.97898948,2.23956776,13.00237751,0.99332464,0.01069925,-0.01844918,-0.11336394,0.0061464,0.00419232,0.00173064,0,0,0,0,1,2
4,0.36,36,-0.06850781,-0.99634933,-0.05095934,0.54202884,-0.19107591,0.05517424,-28.41274452,17.74334908,-100,0.15366706,-0.2963734,-0.44615921,0.9999882,-0.00133091,0.00259154,0.00388998,-0.00610819,0.00656328,-0.00002494,0,0,0,0,1,2
1,0.37,33,0.08068313,-0.99978667,0.02141941,0.14154485,0.50675064,-0.74142587,-42.38526535,1.69541073,-110.3186188,-2.94360518,-5.16250229,6.43275785,0.99714756,0.02309249,0.04638994,-0.05487656,-0.012993,-0.00013124,0.00439186,0,0,0,0,1,2
2,0.37,35,0.07417972,-0.99662977,-0.01441624,-0.39846301,1.0432514,0.39563212,-50.07307816,-17.53873062,-86.29055786,-0.98211354,2.2357893,13.01303673,0.9933145,0.01072431,-0.01841234,-0.11345662,0.007533,0.00217512,-0.00020902,0,0,0,0,1,2
4,0.37,37,-0.06863774,-0.99560857,-0.05201849,0.43683806,-0.20901188,0.10655263,-28.3835125,18.15258598,-99.73691559,0.15819316,-0.29755154,-0.44787669,0.99998808,-0.00137033,0.002602,0.00390485,-0.00594553,0.00538789,-0.00068948,0,0,0,0,1,2
1,0.38,34,0.08238425,-1.0026499,0.02229636,0.47269899,1.24046731,-0.78618312,-42.00526047,2.42619109,-110.2893906,-2.93793368,-5.15495443,6.44446468,0.99714595,0.02304217,0.04632391,-0.05498257,-0.01201705,0.00041785,0.00733729,0,0,0,0,1,2
2,0.38,36,0.07984848,-0.99478549,-0.01719759,-0.29177877,0.73199826,0.39081454,-50.07307816,-17.53873062,-86.29055786,-0.99809074,2.22152305,13.0205183,0.99330813,0.01084991,-0.01827214,-0.11352324,0.00167962,-0.00050111,-0.00181314,0,0,0,0,1,2
4,0.38,38,-0.07239171,-0.99454653,-0.05270749,0.94971615,-0.20846999,0.16118717,-28.26658821,18.0356617,-100.2338486,0.16780959,-0.29928225,-0.44920552,0.99998784,-0.00145416,0.00261744,0.0039162,-0.00215613,0.00449287,-0.0014444,0,0,0,0,1,2
1,0.39,35,0.08393408,-1.0022788,0.02215735,0.41487634,1.60477698,-0.87615436,-42.00526047,2.42619109,-110.2893906,-2.93257165,-5.14658499,6.45988846,0.99714285,0.02299347,0.04625161,-0.055121,-0.01346595,0.00020908,0.00719048,0,0,0,0,1,2
2,0.39,37,0.08344872,-0.99455595,-0.01751053,-0.36325678,0.85406512,0.35806832,-50.71616364,-16.48640823,-86.55363464,-1.00100482,2.21809006,13.02927589,0.99329978,0.01087318,-0.01823866,-0.11359942,-0.00212563,-0.00059029,-0.0018926,0,0,0,0,1,2
4,0.39,39,-0.07496125,-0.99434859,-0.05418486,0.98493665,0.06850222,0.20025946,-28.85121346,18.41566849,-100.2046204,0.21069574,-0.31737185,-0.44660884,0.99998701,-0.00182785,0.00277673,0.00389227,0.00030877,0.0026938,-0.00137263,0,0,0,0,1,2
1,0.4,36,0.07639775,-1.00321615,0.02113846,0.66277581,1.85099423,-0.93818474,-42.06372452,3.21543407,-110.2016907,-2.92456245,-5.13767242,6.47737217,0.99713939,0.0229212,0.04617371,-0.05527855,-0.00573842,-0.00098977,0.00682303,0,0,0,0,1,2
2,0.4,38,0.084562,-0.99244303,-0.01590527,-0.30925497,0.76513606,0.46130356,-49.75153351,-17.07103157,-86.61209869,-1.00345945,2.21361113,13.0371418,0.99329245,0.01089128,-0.01819666,-0.11366773,-0.003401,0.00106316,-0.00395721,0,0,0,0,1,2
4,0.4,40,-0.07622951,-0.99567199,-0.05272917,0.80805379,0.0856345,0.18227775,-28.85121346,18.41566849,-100.2046204,0.21869461,-0.31913704,-0.44509423,0.99998689,-0.00189763,0.00279238,0.00387883,0.00124475,0.0036335,-0.00005108,0,0,0,0,1,2
1,0.41,37,0.06898221,-1.00710428,0.0188961,0.61490971,1.38125408,-0.92047751,-42.06372452,1.43232965,-109.9678421,-2.91734409,-5.12882948,6.49027348,0.99713796,0.02285764,0.04609587,-0.05539588,0.00232769,-0.00364976,0.00929063,0,0,0,0,1,2
2,0.41,39,0.08546875,-0.99452287,-0.01630487,-0.29206017,0.68103719,0.35526201,-50.5407753,-16.01870728,-86.31978607,-1.00580823,2.21017694,13.04412651,0.99328601,0.01090935,-0.0181639,-0.11372846,-0.00428704,0.00070544,-0.00184256,0,0,0,0,1,2
4,0.41,41,-0.07656252,-0.99700379,-0.05269728,0.50691366,0.17210776,0.12996285,-28.29582024,18.47413063,-99.94153595,0.22362266,-0.32034099,-0.44295543,0.99998677,-0.00194065,0.00280301,0.00386003,0.00146134,0.00364777,0.00129685,0,0,0,0,1,2
1,0.42,38,0.06712849,-1.00862181,0.0215336,0.50254875,0.31990364,-0.83751792,-41.97602844,2.92312193,-109.9678421,-2.87567806,-5.1787405,6.48721933,0.99712873,0.0224712,0.04650937,-0.05537405,0.00432194,-0.00138941,0.01067608,0,0,0,0,1,2
2,0.42,40,0.08491407,-0.99543065,-0.01680203,-0.29314888,0.49443024,0.21325457,-50.77462769,-16.07716942,-86.31978607,-1.00833178,2.20813179,13.04923344,0.99328101,0.01093001,-0.01814318,-0.113773,-0.00373565,0.00024227,-0.00096062,0,0,0,0,1,2
4,0.42,42,-0.07274923,-0.99721324,-0.05669828,0.34856096,-0.10537141,0.12505808,-28.67582512,18.24028015,-99.82460785,0.22718094,-0.32164291,-0.44369197,0.99998671,-0.00197164,0.00281451,0.00386634,-0.00239855,-0.00040951,0.00148172,0,0,0,0,1,2
1,0.43,39,0.06782828,-1.0065552,0.02608308,0.15387155,-0.4661901,-0.74265641,-42.26834106,1.75387311,-109.8216858,-2.8743906,-5.17122078,6.48251534,0.99713415,0.02246569,0.0464424,-0.05533545,0.00273898,0.00277209,0.00910814,0,0,0,0,1,2
2,0.43,41,0.08087264,-0.99407166,-0.02046438,-0.18465178,0.62759048,0.38842952,-50.77462769,-16.07716942,-86.31978607,-1.05034602,2.19589305,13.05329418,0.99327505,0.01128271,-0.01799497,-0.11381412,0.00015165,-0.00320721,-0.00249285,0,0,0,0,1,2
4,0.43,43,-0.06991214,-0.99787891,-0.05634049,0.38429916,-0.41699761,0.1031952,-28.9096756,17.88950539,-100.3800049,0.23131876,-0.32291371,-0.44751403,0.99998641,-0.00200761,0.0028258,0.00389957,-0.00529595,-0.0000719,0.00192642,0,0,0,0,1,2
1,0.44,40,0.07287316,-1.00277078,0.02358366,0.11611279,-0.34505838,-0.66872793,-42.20988083,2.98158431,-109.8509216,-2.87340498,-5.16446495,6.47905684,0.99713862,0.0224619,0.04638248,-0.05530738,-0.0027527,0.00054617,0.00599318,0,0,0,0,1,2
2,0.44,42,0.07848789,-0.99540472,-0.02047632,-0.29252607,0.5438906,0.31869587,-50.74539566,-16.22332573,-86.31978607,-1.05282271,2.1928041,13.05891323,0.9932698,0.011302,-0.01796518,-0.11386302,0.00242131,-0.00264978,-0.00125916,0,0,0,0,1,2
4,0.44,44,-0.06947155,-0.9982096,-0.05428391,0.4209522,-0.46959379,0.18950914,-28.646595,17.94796753,-99.97076416,0.27000165,-0.24420832,-0.45922634,0.99998695,-0.00234764,0.00214054,0.00400245,-0.00542501,0.00176636,0.0021008,0,0,0,0,1,2
1,0.45,41,0.07767449,-1.00084591,0.02054141,0.23029216,0.55989981,-0.72284859,-42.20988083,2.98158431,-109.8509216,-2.87064648,-5.15738821,6.48440075,0.99713922,0.02243929,0.04632062,-0.0553567,-0.00770897,-0.00238654,0.00462941,0,0,0,0,1,2
2,0.45,43,0.08055145,-0.99754423,-0.02142684,-0.36461756,0.45986241,0.24857268,-50.74539566,-16.83718109,-85.85208893,-1.05609536,2.19040489,13.06371307,0.99326515,0.01132874,-0.01794066,-0.113905,0.00040483,-0.00354932,0.00096529,0,0,0,0,1,2
1,0.46,42,0.08031829,-0.99904436,0.01745694,0.58052671,1.17214811,-0.70301867,-42.53142166,2.86465931,-109.7339935,-2.86394358,-5.15068054,6.49524403,0.99713784,0.02237996,0.04626114,-0.05545537,-0.01052423,-0.00541943,0.00303938,0,0,0,0,1,2
2,0.46,44,0.08422537,-0.9977234,-0.01883609,-0.13282029,-0.11297259,0.32671186,-50.95001221,-15.78485775,-85.96901703,-1.05749166,2.18711996,13.0626955,0.99326652,0.01133743,-0.0179109,-0.11389619,-0.00330989,-0.00092745,0.00130128,0,0,0,0,1,2
1,0.47,43,0.07910229,-1.00252712,0.02037278,0.8496455,1.12314725,-0.68956113,-41.94680023,2.04618526,-109.4124527,-2.87449241,-5.03895092,6.50582123,0.99717247,0.02252382,0.04529619,-0.05557,-0.00816868,-0.00282996,0.00643059,0,0,0,0,1,2
2,0.47,45,0.08601758,-0.99291795,-0.01749451,-0.20378394,0.1286286,0.34780127,-50.5407753,-16.19409561,-86.02747345,-1.05942953,2.1836679,13.06413078,0.99326545,0.01135103,-0.0178789,-0.11390871,-0.00536241,0.00045039,-0.003424,0,0,0,0,1,2
1,0.48,44,0.07803847,-1.00391281,0.02074225,0.67109239,1.06890512,-0.65560246,-41.74217987,2.86465931,-109.6463013,-2.86695123,-5.03270054,6.51548672,0.99717164,0.02245753,0.04524004,-0.05565859,-0.00540633,-0.00243601,0.00752614,0,0,0,0,1,2
2,0.48,46,0.08429706,-0.99367738,-0.01937956,-0.38276011,0.06094678,0.36641058,-50.5407753,-16.19409561,-86.02747345,-1.08310854,2.21423841,13.06148148,0.99326038,0.01158615,-0.01812062,-0.11389136,-0.00352987,-0.00128768,-0.00273386,0,0,0,0,1,2
1,0.49,45,0.0710488,-1.00581181,0.0186513,0.78234863,0.8096382,-0.75246006,-41.62525558,2.83542824,-110.0263062,-2.85845661,-5.02543068,6.52242947,0.99717259,0.02238455,0.04517402,-0.05572409,0.00188658,-0.00480138,0.00811755,0,0,0,0,1,2
2,0.49,47,0.0809373,-0.99778998,-0.01718786,-0.31136751,-0.06074492,0.38168457,-50.42385101,-16.92487526,-86.49517822,-1.08625388,2.21041274,13.06107712,0.99326122,0.01160956,-0.01808438,-0.11388813,0.00038752,0.00120656,0.00125291,0,0,0,0,1,2
4,0.49,45,-0.07529427,-0.99703753,-0.05445451,-0.16360484,-0.55619663,0.04632244,-29.08506203,17.48026848,-99.76615143,0.27958801,-0.27019903,-0.47875971,0.99998558,-0.00242998,0.00236809,0.00417218,0.00129111,0.00093541,0.00134661,0,0,0,0,1,2
1,0.5,46,0.06807095,-1.00547993,0.01882385,0.5390178,0.21596964,-0.72052354,-41.62525558,2.83542824,-110.0263062,-2.85283709,-5.01832151,6.52387047,0.99717563,0.02233867,0.04510971,-0.05574054,0.00490241,-0.00472491,0.0073126,0,0,0,0,1,2
2,0.5,48,0.07869421,-0.99868768,-0.01343436,-0.22294141,-0.42241976,0.32403702,-50.6577034,-16.07716942,-86.758255,-1.08881748,2.20709801,13.05700684,0.99326551,0.01162786,-0.01805351,-0.11385302,0.00260608,0.00502073,0.00205458,0,0,0,0,1,2
4,0.5,46,-0.07367194,-0.99692988,-0.05330824,-0.12808743,-0.76387954,0.02600978,-28.9096756,18.24028015,-99.8830719,0.27888697,-0.27088115,-0.48644036,0.99998522,-0.00242368,0.00237418,0.0042392,-0.00056101,0.00204066,0.00105916,0,0,0,0,1,2
1,0.51,47,0.07144446,-1.00465453,0.0226105,0.48910972,-0.08000474,-0.73101544,-42.03449249,2.28003502,-109.8801498,-2.84792018,-5.01103592,6.52245951,0.99717993,0.02230012,0.04504365,-0.05573193,0.00161074,-0.00097372,0.00729255,0,0,0,0,1,2
2,0.51,49,0.07679839,-0.99755383,-0.01498607,-0.40154645,-0.19594511,0.29367581,-50.6577034,-16.22332573,-86.72902679,-1.09297884,2.20412779,13.05527592,0.99326742,0.01166071,-0.0180238,-0.11383851,0.00439608,0.00353408,0.00083917,0,0,0,0,1,2
4,0.51,47,-0.07121208,-0.9966414,-0.04986454,0.26230767,-0.9545455,0.12935328,-28.9096756,18.24028015,-99.8830719,0.28218374,-0.27271023,-0.4956941,0.99998486,-0.00245219,0.00239047,0.00431985,-0.00300351,0.00542384,0.00039429,0,0,0,0,1,2
1,0.52,48,0.07730872,-1.00587249,0.02065044,0.5588879,-0.02724021,-0.52202708,-41.88833618,2.36772871,-110.5232391,-2.8712635,-4.93488693,6.52380085,0.99720252,0.02254121,0.04439269,-0.05575267,-0.00359529,-0.00297937,0.00924936,0,0,0,0,1,2
2,0.52,50,0.07741925,-0.99406666,-0.0151765,-0.47307062,0.06551936,0.19266246,-50.74539566,-16.10640144,-86.46594238,-1.09765768,2.20221949,13.0561657,0.99326634,0.01169952,-0.01800252,-0.11384682,0.00358727,0.00341819,-0.0026187,0,0,0,0,1,2
4,0.52,48,-0.07094467,-0.9963249,-0.05083342,0.28023592,-0.8508454,0.16575626,-28.55890083,17.83104324,-99.97076416,0.28557429,-0.27484715,-0.50389028,0.99998438,-0.00248152,0.00240942,0.00439125,-0.00328921,0.00437313,0.00011939,0,0,0,0,1,2
1,0.53,49,0.07904147,-1.00139856,0.01711445,0.48561397,0.09352142,-0.49973771,-41.94680023,2.86465931,-110.1724625,-2.8662746,-4.92995024,6.52406073,0.99720514,0.02250019,0.04434736,-0.05575804,-0.00504613,-0.00589304,0.0047919,0,0,0,0,1,2
2,0.53,51,0.07757612,-0.99578148,-0.01944807,-0.40080625,0.27058253,0.24673241,-50.74539566,-16.10640144,-86.46594238,-1.08739579,2.16094208,13.06201744,0.99326873,0.01157059,-0.01765432,-0.11389332,0.00329897,-0.00084723,-0.00090857,0,0,0,0,1,2
4,0.53,49,-0.07332867,-0.99513733,-0.05167656,-0.0381621,-0.60890412,0.16783169,-28.50043869,18.32797432,-99.91230774,0.28565627,-0.27685127,-0.50988907,0.99998415,-0.00248204,0.00242704,0.00444356,-0.00087053,0.00343033,-0.00084652,0,0,0,0,1,2
1,0.54,50,0.07603379,-0.99928874,0.01900965,0.54338479,-0.18374568,-0.59685075,-41.88833618,2.86465931,-110.84478,-2.86092925,-4.92398548,6.52151012,0.99720961,0.02245767,0.04429236,-0.05573934,-0.00229187,-0.00393982,0.00235941,0,0,0,0,1,2
2,0.54,52,0.07940911,-0.99622995,-0.01873429,-0.33016089,-0.03921679,0.18988787,-50.57000732,-16.48640823,-86.49517822,-1.09071946,2.15904045,13.06180191,0.99326903,0.01159748,-0.01763456,-0.11389185,0.00093927,-0.00025094,-0.00040478,0,0,0,0,1,2
4,0.54,50,-0.07267278,-0.99368817,-0.05355464,-0.19663829,-0.71328247,0.18289417,-28.44197655,18.26951218,-99.97076416,0.30791369,-0.25022376,-0.5191673,0.99998379,-0.00267712,0.00219576,0.00452468,-0.00134082,0.0013847,-0.00222218,0,0,0,0,1,2
1,0.55,51,0.07496908,-1.0067718,0.0247192,0.62237495,-0.75623089,-0.61847579,-41.88833618,2.86465931,-110.84478,-2.85518026,-4.91767168,6.51315975,0.99721706,0.02241406,0.04423299,-0.0556704,0.0001258,0.00111586,0.00995375,0,0,0,0,1,2
2,0.55,53,0.07977413,-0.99622846,-0.01897814,-0.16872193,-0.33183324,-0.0298092,-50.77462769,-16.07716942,-86.84594727,-1.09265876,2.15927768,13.05855274,0.99327195,0.01161403,-0.01763501,-0.11386399,0.00056459,-0.0004525,-0.00039045,0,0,0,0,1,2
4,0.55,51,-0.0721828,-0.99305934,-0.05304179,-0.23203221,-0.67870063,0.18323958,-28.09120178,17.83104324,-99.79537964,0.30609158,-0.25242287,-0.5259825,0.99998355,-0.002661,0.00221503,0.00458413,-0.00144579,0.0015744,-0.00291335,0,0,0,0,1,2
1,0.56,52,0.0698337,-1.00675428,0.02527121,0.71095049,-0.77275091,-0.41217464,-42.03449249,1.63694823,-110.2893906,-2.84859061,-4.91342592,6.50446033,0.99722415,0.02236221,0.04419115,-0.05559824,0.00528092,0.00156039,0.00914757,0,0,0,0,1,2
2,0.56,54,0.07960571,-0.99429393,-0.01724965,-0.16822706,-0.51744121,0.00718655,-50.42385101,-18.09412384,-85.88131714,-1.09477139,2.15911078,13.0534544,0.99327683,0.01163139,-0.01763199,-0.11382011,0.0006504,0.00131267,-0.00232881,0,0,0,0,1,2
4,0.56,52,-0.07145543,-0.99350196,-0.05373876,-0.320517,-0.59224594,0.18410318,-28.76351929,18.09412384,-99.61999512,0.30332699,-0.25458464,-0.53199607,0.99998325,-0.00263667,0.00223392,0.00463662,-0.00224412,0.0009485,-0.00248121,0,0,0,0,1,2
1,0.57,53,0.06937845,-1.0049746,0.02687063,0.69043171,-0.54705811,-0.45562476,-42.32680511,2.48465347,-109.3247604,-2.80351615,-4.96759653,6.49495697,0.99721777,0.02194637,0.04463882,-0.05552024,0.00528744,0.00299886,0.00743899,0,0,0,0,1,2
2,0.57,55,0.07704614,-0.99385875,-0.01674831,-0.11437992,-0.39689875,-0.00945104,-50.30692673,-16.07716942,-86.17362976,-1.0962199,2.159132,13.04953098,0.99328059,0.01164336,-0.01763113,-0.11378632,0.00318475,0.00184152,-0.00287245,0,0,0,0,1,2
4,0.57,53,-0.07210502,-0.99366331,-0.05525,-0.44335487,-0.73134416,0.21620375,-28.76351929,18.09412384,-99.61999512,0.2994495,-0.25714037,-0.53948355,0.99998307,-0.00260259,0.00225624,0.00470197,-0.00165647,-0.00048336,-0.00218472,0,0,0,0,1,2
1,0.58,54,0.06904403,-1.00414479,0.02315206,0.63138652,-0.14812954,-0.4059287,-42.20988083,2.3384974,-109.5878372,-2.79727197,-4.96355295,6.49257946,0.99722165,0.02189499,0.04460016,-0.05550293,0.00474958,-0.00126429,0.00633138,0,0,0,0,1,2
2,0.58,56,0.08063976,-0.99577212,-0.01697338,0.10004473,-0.60646462,0.02072331,-50.30692673,-16.07716942,-86.17362976,-1.08818781,2.17085433,13.04328823,0.9932856,0.01158438,-0.01774135,-0.11373173,-0.00026784,0.00158782,-0.00080571,0,0,0,0,1,2
4,0.58,54,-0.07249221,-0.99540174,-0.05427984,-0.3732636,-0.8174175,0.16310386,-28.73428726,18.44489861,-99.73691559,0.29633081,-0.25921774,-0.54779446,0.99998271,-0.00257512,0.00227443,0.00477451,-0.00142331,0.00065395,-0.00048534,0,0,0,0,1,2
1,0.59,55,0.06798006,-1.00476515,0.02001582,0.43461767,-0.13299142,-0.47307354,-42.15141678,2.80619693,-109.3832169,-2.79298472,-4.95882607,6.49068069,0.99722511,0.0218608,0.04455658,-0.05548918,0.00594406,-0.00452656,0.00653661,0,0,0,0,1,2
2,0.59,57,0.08327559,-0.994461,-0.01550755,-0.07803655,-0.41709036,0.11226206,-50.36539078,-16.54487038,-86.05670929,-1.08930838,2.1696558,13.03917122,0.99328971,0.01159227,-0.01773027,-0.11369613,-0.00281825,0.00296371,-0.00199862,0,0,0,0,1,2
4,0.59,55,-0.07232769,-0.99705577,-0.05279656,0.12193061,-0.92071384,0.19871901,-27.8573513,17.12949371,-100.0876923,0.33124077,-0.2456243,-0.55717492,0.99998176,-0.00288015,0.00215749,0.00485602,-0.00166665,0.00208292,0.00106177,0,0,0,0,1,2
1,0.6,56,0.07156554,-1.00657821,0.02225038,0.06040594,-0.31119418,-0.39028871,-42.15141678,2.80619693,-109.3832169,-2.79258037,-4.9548521,6.48759174,0.99722809,0.02186047,0.04452122,-0.05546337,0.00278824,-0.0024629,0.00904461,0,0,0,0,1,2
2,0.6,58,0.08301443,-0.99360585,-0.01961621,0.15412481,-0.41734892,0.0223688,-50.13153839,-15.78485775,-86.40748596,-1.0880996,2.16935325,13.0349369,0.99329418,0.01158084,-0.01772927,-0.11365923,-0.00260781,-0.00115026,-0.00286687,0,0,0,0,1,2
4,0.6,56,-0.07191274,-0.99851251,-0.05025506,-0.01886174,-0.92125392,0.23280087,-28.85121346,18.24028015,-100.496933,0.33171231,-0.2484559,-0.5662412,0.99998128,-0.00288398,0.00218245,0.00493506,-0.00200821,0.00425874,0.00233244,0,0,0,0,1,2
1,0.61,57,0.07345002,-1.00439978,0.02213852,-0.11967476,-0.20899619,-0.43706432,-42.47296143,2.04618526,-110.0847702,-2.79389191,-4.95042181,6.48581505,0.99723029,0.0218748,0.04448297,-0.05544844,0.00065331,-0.00238997,0.00718599,0,0,0,0,1,2
2,0.61,59,0.0810671,-0.99521863,-0.01733013,0.38698277,-0.33367285,0.03832227,-50.83308792,-15.28792763,-86.2028656,-1.08451056,2.16890693,13.03144264,0.99329799,0.01154875,-0.01772931,-0.11362836,-0.00059823,0.00108938,-0.0013387,0,0,0,0,1,2
4,0.61,57,-0.07325522,-0.99986804,-0.05082618,-0.33806419,-0.99031442,0.12592441,-28.82198143,18.18181801,-100.1461563,0.32907325,-0.25024813,-0.57627422,0.99998099,-0.00286068,0.00219823,0.00502262,-0.00080646,0.00379135,0.00380976,0,0,0,0,1,2
1,0.62,58,0.07366308,-1.00261271,0.02155852,0.23295209,0.19472362,-0.3730163,-42.26834106,1.92926037,-110.5232391,-2.83254743,-4.95186138,6.49219561,0.99721932,0.022208,0.04451544,-0.05548862,0.00020362,-0.00268287,0.00542174,0,0,0,0,1,2
2,0.62,60,0.08234443,-0.99607778,-0.01765143,0.38657686,-0.5232811,0.03609244,-50.45308304,-15.84332085,-86.31978607,-1.0810734,2.16844678,13.02605343,0.99330378,0.01151766,-0.01772928,-0.11358108,-0.00184635,0.00070691,-0.00042743,0,0,0,0,1,2
