SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.16,16,-0.09495039,-0.99010545,0.04440421,0.72146481,-6.87796259,1.71770918,-51.76848984,5.81701231,-100.6723175,0.15913065,6.86111403,3.02003503,0.9978627,0.00019115,-0.05985442,-0.02622141,0.02692654,-0.01711088,-0.00160873,0,0,0,0,1,1
2,0.16,13,-0.01099592,-0.99593747,-0.02185023,1.56769288,-2.72458363,4.40886307,-53.90236664,-15.69716454,-85.32592773,0.08076087,-1.25965738,-3.85707784,0.99937326,-0.0003344,0.01100985,0.03364321,0.00445352,-0.00769856,-0.00388966,0,0,0,0,1,1
4,0.16,16,0.00372528,-0.90555215,-0.38495651,-9.59980011,-2.08709955,-0.61527073,-28.32505035,26.3957901,-110.7863159,3.8950274,0.44363466,3.90518427,0.99883914,-0.03383215,-0.00502486,-0.03392113,0.01037004,-0.01424405,-0.01513389,0,0,0,0,1,1
1,0.17,17,-0.11236329,-0.99627715,0.04802412,1.22590768,-7.3590765,2.24975872,-51.27155685,4.29698896,-100.2630768,0.17665747,6.84323311,2.94830394,0.99788827,-0.00000297,-0.05970273,-0.02558809,0.04254625,-0.01413454,0.00788629,0,0,0,0,1,1
2,0.17,14,-0.01274789,-1.00284398,-0.02607444,1.35168421,-3.7782042,4.59102964,-53.40543747,-14.61560917,-86.02747345,0.09454423,-1.30608678,-3.89442158,0.99935764,-0.00043725,0.01141895,0.03396707,0.00551052,-0.01206984,0.0030722,0,0,0,0,1,1
4,0.17,17,0.00003456,-0.89632827,-0.37884456,-8.13449955,-1.73802269,-0.58561069,-28.26658821,27.65273285,-110.6109314,3.699476,0.26460674,3.85119271,0.99891442,-0.03218254,-0.00339123,-0.03350957,0.01318795,-0.01079341,-0.02627427,0,0,0,0,1,1
1,0.18,18,-0.12962517,-1.0066191,0.05185855,1.43369341,-6.74837208,2.13222623,-51.27155685,4.29698896,-100.2630768,0.19583948,6.82616472,2.88306069,0.99791145,-0.00020776,-0.05955827,-0.02501042,0.05721744,-0.0112535,0.02145277,0,0,0,0,1,1
2,0.18,15,-0.01188012,-1.01030266,-0.01825121,1.33275032,-4.10404396,4.51748371,-53.81467438,-13.79713535,-86.46594238,0.10819188,-1.35182559,-3.93504572,0.99934089,-0.00053852,0.01182208,0.03431946,0.00395241,-0.00435962,0.01043962,0,0,0,0,1,1
4,0.18,18,-0.00277914,-0.89043093,-0.3791154,-5.06098652,-1.23085916,-0.44152981,-28.73428726,26.83425903,-110.6401596,3.64873576,0.26395103,3.83845568,0.9989323,-0.03174079,-0.00336714,-0.03340022,0.01362641,-0.01106556,-0.03164797,0,0,0,0,1,1
1,0.19,19,-0.14083797,-1.00970936,0.06003793,1.03593194,-4.94569111,1.94197607,-51.18386459,5.23238802,-100.0292282,0.20977817,6.80988216,2.83498025,0.99793035,-0.00035766,-0.05941938,-0.02458493,0.06727442,-0.00355381,0.02702993,0,0,0,0,1,1
2,0.19,16,-0.00420602,-1.01214623,-0.00769785,1.54868364,-3.85045958,4.65796471,-53.08389282,-15.72639561,-86.0859375,0.22136384,-1.31868899,-3.9718461,0.99933219,-0.0015317,0.01156748,0.03462937,-0.0041581,0.0055285,0.01224849,0,0,0,0,1,1
4,0.19,19,-0.00331883,-0.89231527,-0.38283414,-2.58774924,-0.69030696,-0.28246063,-28.73428726,26.83425903,-110.6401596,3.62275314,0.26389778,3.83116364,0.9989416,-0.03151452,-0.0033571,-0.03333743,0.01418277,-0.0129811,-0.02835691,0,0,0,0,1,1
1,0.2,20,-0.13782752,-1.00443256,0.07037327,0.14674824,-2.47098041,1.6590476,-52.00233841,5.72931862,-100.1169205,0.31252667,6.10887098,2.82303596,0.99827623,-0.00141004,-0.05333541,-0.02445277,0.06194832,0.00651398,0.02152769,0,0,0,0,1,1
